"","id","species","nematode_count","species_code"
"3685","SC14-06-A","hirsutus",0,1
"3686","SC14-06-A","hirsutus",0,1
"3687","SC14-06-A","hirsutus",20,1
"3688","SC14-06-A","hirsutus",47,1
"3689","SC14-06-A","hirsutus",9,1
"3690","SC14-06-A","hirsutus",28,1
"3691","SC14-06-A","hirsutus",0,1
"3692","SC14-06-A","hirsutus",0,1
"3693","SC14-06-A","hirsutus",0,1
"3694","SC14-06-A","hirsutus",0,1
"3695","SC14-06-A","hirsutus",0,1
"3696","SC14-06-A","hirsutus",0,1
"3697","SC14-06-A","hirsutus",0,1
"3698","SC14-06-A","hirsutus",0,1
"3699","SC14-06-A","hirsutus",0,1
"3700","SC14-06-A","hirsutus",50,1
"3701","SC145-15","tanneri",0,4
"3702","SC145-15","tanneri",0,4
"3703","SC145-15","tanneri",0,4
"3704","SC145-15","tanneri",0,4
"3705","SC145-15","tanneri",0,4
"3706","SC145-15","tanneri",0,4
"3707","SC145-15","tanneri",0,4
"3708","SC145-15","tanneri",0,4
"3709","SC145-15","tanneri",0,4
"3710","SC145-15","tanneri",0,4
"3711","SC145-15","tanneri",0,4
"3712","SC145-15","tanneri",0,4
"3713","SC145-15","tanneri",0,4
"3714","SC145-15","tanneri",0,4
"3715","SC145-15","tanneri",0,4
"3716","SC145-15","tanneri",0,4
"3717","SC145-15","tanneri",0,4
"3718","SC145-15","tanneri",0,4
"3719","SC145-15","tanneri",0,4
"3720","SC145-15","tanneri",0,4
"3721","SC145-15","tanneri",0,4
"3722","SC145-15","tanneri",0,4
"3723","SC145-15","tanneri",0,4
"3724","SC145-15","tanneri",0,4
"3725","SC145-15","tanneri",0,4
"3726","SC145-15","tanneri",0,4
"3727","SC145-15","tanneri",0,4
"3728","SC145-15","tanneri",0,4
"3729","SC145-15","tanneri",0,4
"3730","SC145-15","tanneri",0,4
"3731","SC145-15","tanneri",0,4
"3732","SC145-15","tanneri",0,4
"3733","SC145-15","tanneri",0,4
"3734","SC145-15","tanneri",0,4
"3735","SC145-15","tanneri",0,4
"3736","SC145-15","tanneri",0,4
"3737","SC145-15","tanneri",0,4
"3738","SC145-15","tanneri",0,4
"3739","SC145-15","tanneri",0,4
"3740","SC145-15","tanneri",0,4
"3741","SC-A","tanneri",6,4
"3742","SC-A","tanneri",7,4
"3743","SC-A","tanneri",3,4
"3744","SC-A","tanneri",1,4
"3745","SC-A","tanneri",0,4
"3746","SC-A","tanneri",0,4
"3747","SC-A","tanneri",0,4
"3748","SC-A","tanneri",0,4
"3749","SC-A","tanneri",0,4
"3750","SC-A","tanneri",0,4
"3751","SC-A","tanneri",0,4
"3752","SC-A","tanneri",0,4
"3753","FL18-07","invalidus",0,40
"3754","FL18-07","invalidus",0,40
"3755","FL18-07","invalidus",0,40
"3756","FL18-07","invalidus",0,40
"3757","FL18-07","invalidus",0,40
"3758","FL18-07","invalidus",0,40
"3759","FL18-07","invalidus",0,40
"3760","FL18-07","invalidus",0,40
"3761","FL18-07","invalidus",0,40
"3762","FL18-07","invalidus",0,40
"3763","FL18-07","invalidus",0,40
"3764","FL18-07","invalidus",0,40
"3765","FL14-05","invalidus",0,40
"3766","FL14-05","invalidus",0,40
"3767","FL14-05","invalidus",0,40
"3768","FL14-05","invalidus",0,40
"3769","FL14-05","invalidus",0,40
"3770","FL14-05","invalidus",0,40
"3771","FL14-05","invalidus",0,40
"3772","FL14-05","invalidus",0,40
"3773","FL14-05","invalidus",0,40
"3774","FL14-05","invalidus",0,40
"3775","FL14-05","invalidus",0,40
"3776","FL14-05","invalidus",0,40
"3777","FL14-06","invalidus",0,40
"3778","FL14-07","invalidus",0,40
"3779","FL14-08","invalidus",0,40
"3780","FL14-09","invalidus",0,40
"3781","FL14-10","invalidus",0,40
"3782","FL14-11","invalidus",0,40
"3783","FL01-0234","invalidus",0,40
"3784","FL01-0233","invalidus",0,40
